ano,sigla_uf,id_municipio,tema,recusa,sem_gestor,caracterizacao_orgao_gestor,sexo,idade,cor_raca,cor_raca_autodeclarado,escolaridade,escolaridade_formacao
2021,TO,1706258,eduacao,0,0,Secretaria exclusiva,Feminino,42,Parda,0,Especialização,Pedagogia
2021,TO,1706258,informacao_prefeito,0,0,Não se aplica,Feminino,35,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1706506,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1706506,cultura,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,32,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1706506,saude,0,0,Secretaria exclusiva,Feminino,40,Parda,0,Ensino superior incompleto,
2018,TO,1706506,assistencia_social,0,0,Secretaria exclusiva,Feminino,61,Branca,1,Ensino médio (2º Grau) completo,
2019,TO,1706506,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1706506,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1706506,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,42,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1706506,transporte,0,0,Setor subordinado a outra secretaria,Masculino,42,Branca,0,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1706506,agropecuario,0,0,Secretaria exclusiva,Masculino,45,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1706506,meio_ambiente,0,0,Secretaria exclusiva,Masculino,33,Preta,0,Ensino superior incompleto,Não se aplica
2021,TO,1706506,saude,0,0,Secretaria exclusiva,Masculino,29,Parda,0,Ensino superior completo,Outra
2021,TO,1706506,esporte,0,0,Setor subordinado diretamente  à chefia do Executivo,Masculino,48,Parda,1,Ensino médio (2º Grau) incompleto,Não se aplica
2021,TO,1706506,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,37,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1706506,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,37,Parda,1,Ensino superior completo,Pedagogia
2021,TO,1706506,informacao_prefeito,0,0,Não se aplica,Masculino,36,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1707009,politica_genero,0,0,Setor subordinado a outra secretaria,Feminino,42,Preta,1,Ensino superior completo,Não se aplica
2018,TO,1707009,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,30,Preta,0,Ensino superior completo,Não se aplica
2018,TO,1707009,saude,0,0,Secretaria exclusiva,Masculino,32,Preta,1,Ensino médio (2º Grau) completo,
2018,TO,1707009,assistencia_social,0,0,Secretaria exclusiva,Feminino,34,Parda,0,Especialização,Assistência social
2019,TO,1707009,direitos_humanos,0,0,Setor subordinado a outra secretaria,Feminino,43,Parda,1,Ensino superior completo,Não se aplica
2019,TO,1707009,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1707009,habitacao,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1707009,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,48,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1707009,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,48,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1707009,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,33,Parda,1,Especialização,Não se aplica
2021,TO,1707009,saude,0,0,Secretaria exclusiva,Masculino,43,Parda,1,Especialização,Direito
2021,TO,1707009,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,39,Parda,1,Especialização,Não se aplica
2021,TO,1707009,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,43,Preta,1,Especialização,Não se aplica
2021,TO,1707009,eduacao,0,0,Secretaria exclusiva,Feminino,71,Branca,1,Especialização,Letras
2021,TO,1707009,informacao_prefeito,0,0,Não se aplica,Masculino,73,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1707108,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1707108,cultura,0,0,Secretaria exclusiva,Masculino,52,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1707108,saude,0,0,Secretaria exclusiva,Feminino,39,Parda,1,Ensino superior completo,Sociologia
2018,TO,1707108,assistencia_social,0,0,Secretaria exclusiva,Feminino,38,Branca,0,Ensino superior completo,Pedagogia
2019,TO,1707108,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1707108,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1707108,habitacao,0,0,Setor subordinado a outra secretaria,Feminino,45,Branca,0,Especialização,Não se aplica
2020,TO,1707108,transporte,0,0,Setor subordinado diretamente à chefia do Executivo,Masculino,38,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1707108,agropecuario,0,0,Secretaria exclusiva,Masculino,26,Branca,0,Ensino superior incompleto,Não se aplica
2020,TO,1707108,meio_ambiente,0,0,Secretaria exclusiva,Feminino,34,Branca,0,Ensino superior completo,Não se aplica
2021,TO,1707108,saude,0,0,Secretaria exclusiva,Feminino,33,Parda,1,Ensino superior completo,Outra
2021,TO,1707108,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Branca,1,Ensino superior incompleto,Não se aplica
2021,TO,1707108,cultura,0,0,Secretaria exclusiva,Feminino,38,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1707108,eduacao,0,0,Secretaria exclusiva,Masculino,46,Parda,1,Especialização,Biologia
2021,TO,1707108,informacao_prefeito,0,0,Não se aplica,Masculino,42,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1707207,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1707207,cultura,0,0,Secretaria exclusiva,Masculino,45,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2018,TO,1707207,saude,0,0,Secretaria exclusiva,Feminino,35,Preta,1,Ensino superior completo,Sociologia
2018,TO,1707207,assistencia_social,0,0,Secretaria exclusiva,Feminino,31,Parda,1,Ensino médio (2º Grau) completo,
2019,TO,1707207,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1707207,seguranca_publica,0,0,Setor subordinado a outra secretaria,Masculino,40,Branca,1,Ensino superior incompleto,Não se aplica
2020,TO,1707207,habitacao,1,0,,,,,,,Não se aplica
2020,TO,1707207,transporte,1,0,,,,,,,Não se aplica
2020,TO,1707207,agropecuario,1,0,,,,,,,Não se aplica
2020,TO,1707207,meio_ambiente,1,0,,,,,,,Não se aplica
2021,TO,1707207,saude,0,0,Secretaria exclusiva,Masculino,33,Parda,0,Ensino superior completo,Outra
2021,TO,1707207,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,66,Parda,0,Ensino superior completo,Não se aplica
2021,TO,1707207,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,66,Parda,0,Ensino superior completo,Não se aplica
2021,TO,1707207,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,66,Parda,1,Ensino superior completo,Outra
2021,TO,1707207,informacao_prefeito,0,0,Não se aplica,Masculino,39,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1707306,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1707306,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,45,Branca,0,Ensino superior incompleto,Não se aplica
2018,TO,1707306,saude,0,0,Secretaria exclusiva,Feminino,33,Parda,0,Ensino superior completo,Administração
2018,TO,1707306,assistencia_social,0,0,Secretaria exclusiva,Feminino,52,Parda,1,Ensino superior completo,Direito
2019,TO,1707306,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1707306,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1707306,habitacao,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,52,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1707306,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,52,Branca,0,Ensino superior completo,Não se aplica
2020,TO,1707306,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,50,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1707306,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,47,Branca,0,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1707306,saude,0,0,Secretaria exclusiva,Feminino,32,Parda,1,Ensino superior completo,Outra
2021,TO,1707306,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,31,Branca,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1707306,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,43,Parda,1,Ensino superior completo,Não se aplica
2021,TO,1707306,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,43,Parda,1,Especialização,Pedagogia
2021,TO,1707306,informacao_prefeito,0,0,Não se aplica,Masculino,57,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1707405,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1707405,cultura,0,0,Setor subordinado a outra secretaria,Masculino,,Branca,0,Especialização,Não se aplica
2018,TO,1707405,saude,0,0,Secretaria exclusiva,Masculino,54,Parda,1,Ensino superior completo,Pedagogia
2018,TO,1707405,assistencia_social,0,0,Secretaria exclusiva,Feminino,55,Parda,1,Ensino superior completo,Pedagogia
2019,TO,1707405,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1707405,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1707405,habitacao,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1707405,transporte,0,0,Setor subordinado a outra secretaria,Masculino,40,Parda,0,Especialização,Não se aplica
2020,TO,1707405,agropecuario,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,47,Parda,1,Ensino médio (2º Grau) incompleto,Não se aplica
2020,TO,1707405,meio_ambiente,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,46,Parda,1,Ensino fundamental (1º Grau) completo,Não se aplica
2021,TO,1707405,saude,0,0,Secretaria em conjunto  com outras políticas setoriais,Masculino,42,Parda,0,Ensino superior completo,Enfermagem
2021,TO,1707405,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Branca,0,Especialização,Não se aplica
2021,TO,1707405,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Branca,0,Ensino superior completo,Não se aplica
2021,TO,1707405,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Branca,0,Especialização,Pedagogia
2021,TO,1707405,informacao_prefeito,0,0,Não se aplica,Masculino,60,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1707553,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1707553,cultura,0,0,Setor subordinado a outra secretaria,Masculino,43,Parda,0,Ensino superior incompleto,Não se aplica
2018,TO,1707553,saude,0,0,Secretaria exclusiva,Masculino,58,Parda,1,Ensino médio (2º Grau) completo,
2018,TO,1707553,assistencia_social,0,0,Secretaria exclusiva,Feminino,37,Branca,0,Ensino médio (2º Grau) completo,
2019,TO,1707553,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1707553,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1707553,habitacao,0,0,Secretaria exclusiva,Feminino,32,Branca,1,Ensino superior completo,Não se aplica
2020,TO,1707553,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Preta,0,Ensino superior completo,Não se aplica
2020,TO,1707553,agropecuario,0,0,Secretaria exclusiva,Masculino,47,Parda,0,Ensino fundamental (1º Grau) completo,Não se aplica
2020,TO,1707553,meio_ambiente,0,0,Secretaria exclusiva,Feminino,36,Branca,0,Ensino superior completo,Não se aplica
2021,TO,1707553,saude,0,0,Secretaria exclusiva,Feminino,46,Parda,1,Ensino superior completo,Assistência social
2021,TO,1707553,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,23,Parda,1,Ensino superior incompleto,Não se aplica
2021,TO,1707553,cultura,0,0,Secretaria exclusiva,Masculino,40,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2021,TO,1707553,eduacao,0,0,Secretaria exclusiva,Masculino,40,Parda,0,Ensino médio (2º Grau) completo,
2021,TO,1707553,informacao_prefeito,0,0,Não se aplica,Masculino,41,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1707652,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1707652,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,35,Branca,0,Ensino superior incompleto,Não se aplica
2018,TO,1707652,saude,0,0,Secretaria exclusiva,Masculino,42,Parda,1,Ensino médio (2º Grau) completo,
2018,TO,1707652,assistencia_social,0,0,Secretaria exclusiva,Feminino,44,Parda,0,Ensino superior completo,Administração
2019,TO,1707652,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1707652,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1707652,habitacao,0,0,,,,,,,Não se aplica
2020,TO,1707652,transporte,0,0,,,,,,,Não se aplica
2020,TO,1707652,agropecuario,0,0,,,,,,,Não se aplica
2020,TO,1707652,meio_ambiente,0,0,,,,,,,Não se aplica
2021,TO,1707652,saude,0,0,Secretaria exclusiva,Feminino,39,Parda,0,Ensino superior completo,Enfermagem
2021,TO,1707652,esporte,0,0,Secretaria exclusiva,Masculino,46,Preta,1,Ensino superior incompleto,Não se aplica
2021,TO,1707652,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,55,Parda,0,Ensino superior completo,Não se aplica
2021,TO,1707652,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,55,Parda,0,Ensino superior completo,Pedagogia
2021,TO,1707652,informacao_prefeito,0,0,Não se aplica,Feminino,42,Parda,0,Especialização,Não se aplica
2018,TO,1707702,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1707702,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,35,Parda,0,Especialização,Não se aplica
2018,TO,1707702,saude,0,0,Secretaria exclusiva,Feminino,37,Parda,0,Especialização,Pedagogia
2018,TO,1707702,assistencia_social,0,0,Secretaria exclusiva,Feminino,,Parda,1,Ensino superior incompleto,
2019,TO,1707702,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1707702,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1707702,habitacao,0,0,Setor subordinado a outra secretaria,Masculino,42,Branca,1,Ensino superior completo,Não se aplica
2020,TO,1707702,transporte,0,0,Secretaria em conjunto com outras políticas setoriais,Masculino,60,Parda,0,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1707702,agropecuario,0,0,Secretaria exclusiva,Masculino,44,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1707702,meio_ambiente,0,0,Secretaria exclusiva,Masculino,47,Parda,1,Ensino superior incompleto,Não se aplica
2021,TO,1707702,saude,0,0,Secretaria exclusiva,Feminino,41,Branca,0,Ensino superior completo,Outra
2021,TO,1707702,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,60,Parda,0,Especialização,Não se aplica
2021,TO,1707702,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,60,Parda,1,Especialização,Não se aplica
2021,TO,1707702,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,60,Parda,0,Especialização,Geografia
2021,TO,1707702,informacao_prefeito,0,0,Não se aplica,Masculino,34,Branca,0,Ensino superior completo,Não se aplica
2018,TO,1708205,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1708205,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,47,Parda,0,Ensino superior completo,Não se aplica
2018,TO,1708205,saude,0,0,Secretaria exclusiva,Feminino,49,Parda,0,Ensino superior completo,Administração
2018,TO,1708205,assistencia_social,0,0,Secretaria exclusiva,Feminino,44,Branca,0,Ensino superior completo,Direito
2019,TO,1708205,direitos_humanos,0,0,Não possui estrutura,,,,,,Não se aplica
2019,TO,1708205,seguranca_publica,0,0,Não possui estrutura,,,,,,Não se aplica
2020,TO,1708205,habitacao,0,0,,,,,,,Não se aplica
2020,TO,1708205,transporte,0,0,,,,,,,Não se aplica
2020,TO,1708205,agropecuario,0,0,,,,,,,Não se aplica
2020,TO,1708205,meio_ambiente,0,0,,,,,,,Não se aplica
2021,TO,1708205,saude,0,0,Secretaria exclusiva,Feminino,35,Branca,0,Especialização,Enfermagem
2021,TO,1708205,esporte,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,38,Branca,1,Especialização,Não se aplica
2021,TO,1708205,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,55,Parda,0,Especialização,Não se aplica
2021,TO,1708205,eduacao,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,55,Parda,0,Especialização,Pedagogia
2021,TO,1708205,informacao_prefeito,0,0,Não se aplica,Masculino,27,Preta,0,Mestrado,Não se aplica
2018,TO,1708254,politica_genero,0,0,Não possui estrutura,,,,,,Não se aplica
2018,TO,1708254,cultura,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,38,Parda,1,Ensino superior completo,Não se aplica
2018,TO,1708254,saude,0,0,Secretaria exclusiva,Feminino,35,Branca,0,Ensino superior completo,Administração
2018,TO,1708254,assistencia_social,0,0,Secretaria em conjunto com outras políticas setoriais,Feminino,34,Parda,0,Ensino médio (2º Grau) completo,
2019,TO,1708254,direitos_humanos,0,0, Secretaria municipal em conjunto com outras políticas setoriais,Feminino,36,Parda,1,Ensino médio completo,Não se aplica
2019,TO,1708254,seguranca_publica,0,0,Secretaria municipal em conjunto com outras políticas setoriais,Masculino,52,Parda,0,Ensino médio completo,Não se aplica
2020,TO,1708254,habitacao,0,0,Setor subordinado a outra secretaria,Feminino,39,Parda,1,Ensino médio (2º Grau) completo,Não se aplica
2020,TO,1708254,transporte,0,0,Não possui estrutura,,,,,,Não se aplica
